"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",394655.75,394661.07,3280996.34,3280998.97,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_1","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
"2",394982.61,394984.84,3280995.4,3280998.68,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_10","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
"3",394744.51,394748.1,3280981.01,3280984.46,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
"4",394752.28,394757.27,3280980.75,3280986.72,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_101","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
"5",394774.8,394778.15,3280979.17,3280984.96,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_102","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
"6",394817.54,394823.94,3280979.51,3280984.49,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_103","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
"7",394738.38,394742.46,3280977.01,3280985.36,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_104","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
"8",394767.13,394770.64,3280978.2,3280985.32,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_105","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
"9",394784.01,394791.26,3280977.56,3280985.87,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_106","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
"10",394827.9,394833.39,3280979.64,3280986.48,"NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud_laz_silva_107","NEON_D03_OSBS_DP1_394000_3280000_classified_point_cloud.laz","2017_OSBS_3_394000_3280000_image.tif","Tree"
