"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",396089.59,396095.68,3288290.39,3288295.3,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_10","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"2",396001.14,396003.25,3288248.85,3288252.12,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"3",396550.52,396555.43,3288137.12,3288142.71,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1000","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"4",396007.05,396009.38,3288142.72,3288144.26,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1001","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"5",396068.05,396072.87,3288137.17,3288141.64,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1002","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"6",396311,396317.99,3288135.01,3288141.73,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1003","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"7",396023.68,396027.98,3288136.6,3288140.84,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1004","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"8",396134.65,396136.99,3288135.18,3288143.14,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1005","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"9",396360.62,396372.33,3288136.22,3288141.82,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1006","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"10",396426.59,396432.79,3288133.83,3288142.39,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1007","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"11",396554.67,396561.08,3288135.2,3288142.39,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1008","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"12",396067.08,396073.4,3288246.09,3288254.21,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_101","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"13",396405.06,396410.38,3288135.51,3288142.84,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1010","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"14",396417.23,396421.81,3288135.28,3288140.16,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1011","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"15",396612.64,396619.98,3288134.68,3288142.13,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1012","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
"16",396645.77,396648.02,3288135.79,3288136.93,"NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud_laz_silva_1013","NEON_D03_OSBS_DP1_396000_3288000_classified_point_cloud.laz","2017_OSBS_3_396000_3288000_image.tif","Tree"
