"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",394721.4,394725.41,3284996.04,3284997.87,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"2",394786.6,394789.49,3284996.24,3284998.84,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_10","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"3",394715.42,394720.01,3284988.17,3284991.93,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"4",394909.09,394915.95,3284876.23,3284881.33,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1000","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"5",394918.17,394921.79,3284875.95,3284879.66,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1001","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"6",394748.11,394752.44,3284876.03,3284879.75,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1002","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"7",394865.03,394867.85,3284875.52,3284879.97,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1003","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"8",394883.3,394890.35,3284875.04,3284878.89,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1004","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"9",394896,394902.39,3284872.42,3284884.87,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1005","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"10",394732.61,394740.68,3284875.19,3284879.94,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1006","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"11",394774.62,394778.52,3284876.6,3284880.71,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1007","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"12",394741.08,394747.39,3284874.7,3284882.45,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1008","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"13",394861.12,394863.48,3284875.74,3284878.43,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1009","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"14",394724.39,394729.57,3284988.25,3284991.93,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_101","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"15",394871.16,394875.59,3284875.63,3284878.9,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1010","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"16",394902.08,394909.36,3284872.02,3284881.71,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1011","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"17",394966.14,394973.8,3284872.81,3284879.5,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1012","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"18",394711.04,394719.46,3284875.57,3284879.98,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1013","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"19",394795.53,394803.54,3284872.24,3284879.96,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1014","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"20",394891,394898.02,3284872.61,3284881.1,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1015","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"21",394955.04,394959.33,3284874.78,3284879.46,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1016","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"22",394960.5,394965.8,3284874.55,3284879.09,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1017","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"23",394755.82,394759.85,3284874.7,3284878.53,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1018","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"24",394787.22,394788.28,3284875.8,3284879.41,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1019","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"25",394730.87,394733.97,3284985.36,3284990.32,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_102","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"26",394851.58,394856.69,3284874.17,3284878.48,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1020","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"27",394866.63,394870.95,3284871.59,3284879.3,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1021","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"28",394721.59,394731.15,3284873.3,3284879.27,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1022","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"29",394737.94,394742.46,3284872.94,3284878.71,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1023","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"30",394857.14,394861.43,3284873.35,3284877.36,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1024","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"31",394862.7,394866.42,3284873.98,3284876.07,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1025","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"32",394949.84,394955.16,3284874.4,3284877.25,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1026","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
"33",394768.73,394774.92,3284872.95,3284876.86,"NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud_laz_silva_1027","NEON_D03_OSBS_DP1_394000_3284000_classified_point_cloud.laz","2017_OSBS_3_394000_3284000_image.tif","Tree"
